Clip,Start,End
291,1,28676
NaN,28677,47999
133,48000,70454
NaN,70455,95999
224,96000,123441
NaN,123442,143999
45,144000,166182
NaN,166183,191999
149,192000,216699
NaN,216700,239999
30,240000,262130
NaN,262131,287999
184,288000,311448
NaN,311449,335999
218,336000,355802
NaN,355803,383999
186,384000,407082
NaN,407083,431999
216,432000,450891
NaN,450892,479999
