Clip,Start,End
1135,1,29219
NaN,29220,47999
962,48000,70442
NaN,70443,95999
969,96000,124065
NaN,124066,143999
982,144000,165014
NaN,165015,191999
954,192000,219719
NaN,219720,239999
948,240000,260637
NaN,260638,287999
967,288000,313844
NaN,313845,335999
945,336000,355901
NaN,355902,383999
1012,384000,406655
NaN,406656,431999
1060,432000,451111
NaN,451112,479999
