Clip,Start,End
747,1,32236
NaN,32237,47999
718,48000,69470
NaN,69471,95999
678,96000,124644
NaN,124645,143999
622,144000,164400
NaN,164401,191999
684,192000,215042
NaN,215043,239999
871,240000,260052
NaN,260053,287999
726,288000,311027
NaN,311028,335999
683,336000,356530
NaN,356531,383999
630,384000,406613
NaN,406614,431999
841,432000,451240
NaN,451241,479999
