Clip,Start,End
689,1,26096
NaN,26097,47999
691,48000,67516
NaN,67517,95999
617,96000,120636
NaN,120637,143999
799,144000,161854
NaN,161855,191999
720,192000,213957
NaN,213958,239999
625,240000,257459
NaN,257460,287999
619,288000,309627
NaN,309628,335999
707,336000,352985
NaN,352986,383999
758,384000,404448
NaN,404449,431999
887,432000,447731
NaN,447732,479999
