Clip,Start,End
533,1,27536
NaN,27537,47999
432,48000,69434
NaN,69435,95999
383,96000,123511
NaN,123512,143999
366,144000,165370
NaN,165371,191999
356,192000,218325
NaN,218326,239999
364,240000,259499
NaN,259500,287999
351,288000,313853
NaN,313854,335999
476,336000,354426
NaN,354427,383999
485,384000,408780
NaN,408781,431999
514,432000,451895
NaN,451896,479999
