Clip,Start,End
21,1,26467
NaN,26468,47999
109,48000,68959
NaN,68960,95999
52,96000,119251
NaN,119252,143999
37,144000,164782
NaN,164783,191999
25,192000,214257
NaN,214258,239999
257,240000,260099
NaN,260100,287999
268,288000,309827
NaN,309828,335999
185,336000,355239
NaN,355240,383999
279,384000,405307
NaN,405308,431999
64,432000,449079
NaN,449080,479999
