Clip,Start,End
907,1,33910
NaN,33911,47999
1029,48000,72911
NaN,72912,95999
935,96000,122987
NaN,122988,143999
1044,144000,168537
NaN,168538,191999
1155,192000,218140
NaN,218141,239999
1077,240000,262393
NaN,262394,287999
1161,288000,313269
NaN,313270,335999
944,336000,356964
NaN,356965,383999
1059,384000,409094
NaN,409095,431999
980,432000,449281
NaN,449282,479999
