Clip,Start,End
138,1,30820
NaN,30821,47999
208,48000,73048
NaN,73049,95999
83,96000,126357
NaN,126358,143999
97,144000,167149
NaN,167150,191999
90,192000,220756
NaN,220757,239999
169,240000,262748
NaN,262749,287999
248,288000,316701
NaN,316702,335999
139,336000,358402
NaN,358403,383999
290,384000,411682
NaN,411683,431999
59,432000,452323
NaN,452324,479999
