Clip,Start,End
912,1,33528
NaN,33529,47999
1199,48000,70533
NaN,70534,95999
1074,96000,121225
NaN,121226,143999
1129,144000,164834
NaN,164835,191999
991,192000,216251
NaN,216252,239999
1097,240000,259199
NaN,259200,287999
1032,288000,311514
NaN,311515,335999
1003,336000,355169
NaN,355170,383999
940,384000,407194
NaN,407195,431999
1197,432000,450193
NaN,450194,479999
