Clip,Start,End
242,1,27628
NaN,27629,47999
107,48000,71082
NaN,71083,95999
232,96000,122846
NaN,122847,143999
134,144000,166559
NaN,166560,191999
33,192000,217436
NaN,217437,239999
129,240000,260598
NaN,260599,287999
51,288000,313378
NaN,313379,335999
266,336000,355658
NaN,355659,383999
70,384000,408548
NaN,408549,431999
229,432000,451611
NaN,451612,479999
