Clip,Start,End
614,1,23481
NaN,23482,47999
752,48000,68819
NaN,68820,95999
763,96000,119133
NaN,119134,143999
734,144000,164807
NaN,164808,191999
649,192000,215122
NaN,215123,239999
796,240000,258768
NaN,258769,287999
859,288000,309795
NaN,309796,335999
696,336000,352633
NaN,352634,383999
638,384000,405737
NaN,405738,431999
647,432000,446627
NaN,446628,479999
