Clip,Start,End
10,1,28224
NaN,28225,47999
122,48000,71956
NaN,71957,95999
20,96000,122486
NaN,122487,143999
12,144000,169031
NaN,169032,191999
260,192000,218070
NaN,218071,239999
118,240000,263027
NaN,263028,287999
226,288000,313676
NaN,313677,335999
297,336000,358951
NaN,358952,383999
251,384000,409303
NaN,409304,431999
57,432000,453282
NaN,453283,479999
