Clip,Start,End
376,1,29293
NaN,29294,47999
467,48000,71032
NaN,71033,95999
433,96000,124144
NaN,124145,143999
497,144000,166272
NaN,166273,191999
571,192000,218605
NaN,218606,239999
555,240000,262167
NaN,262168,287999
354,288000,312540
NaN,312541,335999
408,336000,357121
NaN,357122,383999
353,384000,408159
NaN,408160,431999
325,432000,449004
NaN,449005,479999
