Clip,Start,End
609,1,24528
NaN,24529,47999
898,48000,64753
NaN,64754,95999
853,96000,120444
NaN,120445,143999
665,144000,160590
NaN,160591,191999
868,192000,214166
NaN,214167,239999
710,240000,255196
NaN,255197,287999
606,288000,307998
NaN,307999,335999
900,336000,350987
NaN,350988,383999
620,384000,401308
NaN,401309,431999
645,432000,446131
NaN,446132,479999
