Clip,Start,End
289,1,28598
NaN,28599,47999
125,48000,71578
NaN,71579,95999
36,96000,122165
NaN,122166,143999
173,144000,165702
NaN,165703,191999
73,192000,216309
NaN,216310,239999
243,240000,261168
NaN,261169,287999
1,288000,312231
NaN,312232,335999
203,336000,355971
NaN,355972,383999
15,384000,407810
NaN,407811,431999
199,432000,449241
NaN,449242,479999
