Clip,Start,End
86,1,25948
NaN,25949,47999
212,48000,70899
NaN,70900,95999
182,96000,121670
NaN,121671,143999
196,144000,166663
NaN,166664,191999
238,192000,217539
NaN,217540,239999
103,240000,261722
NaN,261723,287999
7,288000,312512
NaN,312513,335999
237,336000,358323
NaN,358324,383999
38,384000,407748
NaN,407749,431999
221,432000,452702
NaN,452703,479999
