Clip,Start,End
323,1,38826
NaN,38827,47999
451,48000,74062
NaN,74063,95999
498,96000,125939
NaN,125940,143999
355,144000,168222
NaN,168223,191999
428,192000,219853
NaN,219854,239999
461,240000,263846
NaN,263847,287999
442,288000,315795
NaN,315796,335999
462,336000,358446
NaN,358447,383999
385,384000,411296
NaN,411297,431999
352,432000,451671
NaN,451672,479999
