Clip,Start,End
390,1,28584
NaN,28585,47999
544,48000,72427
NaN,72428,95999
338,96000,124339
NaN,124340,143999
487,144000,168179
NaN,168180,191999
577,192000,219744
NaN,219745,239999
391,240000,261705
NaN,261706,287999
561,288000,314767
NaN,314768,335999
345,336000,355822
NaN,355823,383999
541,384000,408676
NaN,408677,431999
558,432000,450246
NaN,450247,479999
