Clip,Start,End
772,1,23353
NaN,23354,47999
627,48000,69039
NaN,69040,95999
670,96000,119111
NaN,119112,143999
884,144000,164311
NaN,164312,191999
667,192000,215041
NaN,215042,239999
629,240000,258614
NaN,258615,287999
608,288000,310688
NaN,310689,335999
832,336000,354170
NaN,354171,383999
699,384000,405958
NaN,405959,431999
787,432000,449775
NaN,449776,479999
