Clip,Start,End
824,1,25435
NaN,25436,47999
852,48000,69563
NaN,69564,95999
807,96000,119538
NaN,119539,143999
601,144000,163205
NaN,163206,191999
816,192000,214538
NaN,214539,239999
626,240000,258512
NaN,258513,287999
681,288000,310212
NaN,310213,335999
802,336000,351637
NaN,351638,383999
860,384000,405905
NaN,405906,431999
644,432000,445886
NaN,445887,479999
