Clip,Start,End
420,1,28901
NaN,28902,47999
394,48000,69748
NaN,69749,95999
512,96000,122140
NaN,122141,143999
598,144000,165069
NaN,165070,191999
342,192000,218053
NaN,218054,239999
516,240000,262596
NaN,262597,287999
569,288000,313879
NaN,313880,335999
534,336000,356546
NaN,356547,383999
412,384000,406760
NaN,406761,431999
401,432000,452389
NaN,452390,479999
