Clip,Start,End
1100,1,28988
NaN,28989,47999
1090,48000,70887
NaN,70888,95999
1040,96000,120833
NaN,120834,143999
1031,144000,166213
NaN,166214,191999
1047,192000,216311
NaN,216312,239999
1170,240000,261749
NaN,261750,287999
1096,288000,311148
NaN,311149,335999
1064,336000,356825
NaN,356826,383999
1050,384000,406974
NaN,406975,431999
1166,432000,452075
NaN,452076,479999
