Clip,Start,End
842,1,27709
NaN,27710,47999
851,48000,70817
NaN,70818,95999
769,96000,122689
NaN,122690,143999
874,144000,165563
NaN,165564,191999
844,192000,218454
NaN,218455,239999
612,240000,260024
NaN,260025,287999
896,288000,311160
NaN,311161,335999
766,336000,353752
NaN,353753,383999
812,384000,407004
NaN,407005,431999
783,432000,449147
NaN,449148,479999
