Clip,Start,End
846,1,26141
NaN,26142,47999
653,48000,67447
NaN,67448,95999
702,96000,118846
NaN,118847,143999
829,144000,163425
NaN,163426,191999
828,192000,212651
NaN,212652,239999
881,240000,257775
NaN,257776,287999
637,288000,307922
NaN,307923,335999
819,336000,353287
NaN,353288,383999
737,384000,403658
NaN,403659,431999
784,432000,449241
NaN,449242,479999
