Clip,Start,End
156,1,27506
NaN,27507,47999
80,48000,72568
NaN,72569,95999
247,96000,123069
NaN,123070,143999
14,144000,167483
NaN,167484,191999
295,192000,219003
NaN,219004,239999
284,240000,263369
NaN,263370,287999
255,288000,314768
NaN,314769,335999
300,336000,360514
NaN,360515,383999
46,384000,408903
NaN,408904,431999
193,432000,453330
NaN,453331,479999
