Clip,Start,End
671,1,25067
NaN,25068,47999
760,48000,70037
NaN,70038,95999
892,96000,120932
NaN,120933,143999
792,144000,163527
NaN,163528,191999
805,192000,216118
NaN,216119,239999
782,240000,259495
NaN,259496,287999
804,288000,310422
NaN,310423,335999
885,336000,354170
NaN,354171,383999
827,384000,406306
NaN,406307,431999
857,432000,448636
NaN,448637,479999
