Clip,Start,End
722,1,26220
NaN,26221,47999
636,48000,69438
NaN,69439,95999
840,96000,120676
NaN,120677,143999
821,144000,164680
NaN,164681,191999
631,192000,215158
NaN,215159,239999
729,240000,259355
NaN,259356,287999
837,288000,310771
NaN,310772,335999
856,336000,354798
NaN,354799,383999
761,384000,406678
NaN,406679,431999
866,432000,449357
NaN,449358,479999
